Price,Open,High,Low,Change %,Day,Month,Year,Volume(In Million)
8.37869175427046,8.341636699879142,8.383257145502043,8.274522724793805,3.78,6.0,12.0,2021.0,-0.006229362251341201
8.32444789572921,8.347424516493732,8.3517429108805,8.169908308254529,-2.27,4.0,12.0,2021.0,0.41871033485818504
8.347424516493732,8.414695241371888,8.4439190253957,8.305748441489312,-6.51,3.0,12.0,2021.0,-0.058932928536741175
8.414695241371888,8.430170177995269,8.440258149942116,8.397853194324199,-1.54,2.0,12.0,2021.0,-0.49746527206415425
8.430170177995269,8.440035650975386,8.471806628419236,8.417445781651692,-0.99,1.0,12.0,2021.0,-0.4017021967476365
8.440074537859925,8.399134617802757,8.465714616707453,8.377749498394381,4.18,30.0,11.0,2021.0,-0.026898543868700973
8.399134617802757,8.36566772935411,8.402190786221219,8.361750343766277,3.4,29.0,11.0,2021.0,-0.6298719570469038
8.36566772935411,8.31756106756295,8.36581898694491,8.289097397967959,4.94,28.0,11.0,2021.0,-0.7184034519761102
8.317473155045615,8.30327198326417,8.33878875268824,8.301288377113224,1.49,27.0,11.0,2021.0,-0.9922812441258393
8.302645093126575,8.41633364230519,8.422464842315597,8.273191105531923,-10.75,26.0,11.0,2021.0,0.0
8.41633364230519,8.359540051797996,7.093712576364991,8.35441540488846,5.77,25.0,11.0,2021.0,-0.5470574746880503
8.360197802571628,8.37568262108195,8.383165675743024,8.336196356790287,-1.54,24.0,11.0,2021.0,-0.5175817282629985
8.37568262108195,8.315500418255025,8.385887890638248,8.3099648190921,6.2,23.0,11.0,2021.0,-0.3792857963248617
8.315554249577037,8.358917013411796,8.369031872835716,8.300714877970789,-4.24,22.0,11.0,2021.0,-0.3325678685954992
8.35891935638843,8.391407721523652,8.394483037423297,8.353779744309794,-3.19,21.0,11.0,2021.0,-0.8069207648198123
8.365306945821477,8.293121709707755,8.36762765042221,8.288554569820048,7.34,19.0,11.0,2021.0,-0.5586862201174905
8.29451703085795,8.364114270383618,8.376260764290993,8.28360528724008,-6.74,18.0,11.0,2021.0,-0.23271420425415973
8.364247119091278,8.344811668392733,8.365974874673489,8.31164640489888,1.97,17.0,11.0,2021.0,-0.4080584679607636
8.344780776508385,8.42572900628383,8.42572900628383,8.322469444417074,-7.78,16.0,11.0,2021.0,0.11332868530700327
8.425731197836491,8.439385151678046,8.469971596398741,8.421446316274382,-1.35,15.0,11.0,2021.0,-0.7012600006704959
8.439359209378043,8.44341747175285,8.453776174490985,8.415149391592646,-0.41,14.0,11.0,2021.0,-1.0759901106318301
8.44346268647434,8.448006015339086,8.45638530280747,8.430626079362689,-0.49,13.0,11.0,2021.0,-1.2369437546626358
8.44833816757072,8.45967000517257,8.477861752133045,8.414486927890371,-1.13,12.0,11.0,2021.0,-0.45477615791496845
8.45974838362828,8.441171389057242,8.471812906993287,8.429161657880186,1.87,11.0,11.0,2021.0,-0.8708155801012549
8.441182178860014,8.462067298840088,8.489628759096236,8.411561527890038,-2.07,10.0,11.0,2021.0,-0.27193996550317306
8.462067298840088,8.478107189189032,8.483985881457619,8.458595389212533,-1.59,9.0,11.0,2021.0,-0.8268843086322681
8.47811550803371,8.436427722613791,8.481145199854726,8.436427722613791,4.26,8.0,11.0,2021.0,-0.39569796234919274
8.436429890844655,8.415663108054606,8.44125986200346,8.412432495830378,2.1,7.0,11.0,2021.0,-1.0852716717310356
8.415683031394023,8.406261630708956,8.417759521700752,8.37338979334968,0.95,6.0,11.0,2021.0,-0.8150888513651876
8.406261630708956,8.419571542223679,8.427117487806202,8.398335328339757,-1.33,5.0,11.0,2021.0,-0.892208061358198
8.419604618043383,8.434231059701704,8.434861031612758,8.394317962523013,-1.46,4.0,11.0,2021.0,-0.7014616501640305
8.434291901887956,8.43097277426266,8.447174079238682,8.402650649683524,0.35,3.0,11.0,2021.0,-0.4546343441162483
8.430776546629255,8.37120742114285,8.433459346536347,8.363426437879848,6.14,2.0,11.0,2021.0,-0.4616228463204271
8.37120742114285,8.36343810000023,8.384105129077748,8.332671616355832,0.78,1.0,11.0,2021.0,-0.554673023546267
8.363473085545374,8.371473537066832,8.387906491608934,8.335546606777317,-0.77,31.0,10.0,2021.0,-0.5882107548155354
8.371161132882703,8.392468618942804,8.39579588213469,8.354730730912294,-2.11,30.0,10.0,2021.0,-0.703460177168389
8.392468618942804,8.362852493536693,8.402522806432634,8.358949814585143,3.01,29.0,10.0,2021.0,-0.2464505617947062
8.362852493536693,8.274239712779202,8.363995390788695,8.267790363434118,9.25,28.0,10.0,2021.0,-0.14410134397425697
8.274339158560297,8.326047213694586,8.366279599893952,8.272330477424626,-5.03,27.0,10.0,2021.0,0.06765864847381486
8.325914034848518,8.347571449504393,8.364503443907486,8.318300691804103,-2.14,26.0,10.0,2021.0,-0.5810871568066573
8.347571449504393,8.314508914503397,8.35108193487819,8.311383536313235,3.36,25.0,10.0,2021.0,-0.7310359811027589
8.314538306529343,8.335383503595004,8.339023005744759,8.285472965351168,-2.06,24.0,10.0,2021.0,-0.678002443233492
8.335395497382223,8.286758121472905,8.335510630420975,8.278628848526106,4.98,23.0,10.0,2021.0,-0.7194295561541402
8.286758121472905,8.307432192948704,8.33425784629276,8.2678083288968,-2.05,22.0,10.0,2021.0,-0.42347125005090824
8.307498793426031,8.33339294189486,8.381810944159382,8.301392614357287,-2.54,21.0,10.0,2021.0,0.131028262406404
8.333243910598013,8.262755032221166,8.335220373805704,8.250687964988096,7.3,20.0,10.0,2021.0,-0.28497906221100516
8.26276019115502,8.228299718848866,8.264708364199914,8.225176404315583,3.45,19.0,10.0,2021.0,-0.7162111201584969
8.228870914077033,8.255475118122252,8.266681012675669,8.212248303613613,-2.55,18.0,10.0,2021.0,-0.5478181544958344
8.254651111140452,8.249980190803797,8.273224290003125,8.206482654244919,0.47,17.0,10.0,2021.0,-0.6096887745698633
8.249980190803797,8.260764277852987,8.285873808892681,8.243952997861667,-1.02,16.0,10.0,2021.0,-0.6393979045657545
8.260208431433258,8.240211003815325,8.26999001463303,8.225559320885957,2.02,15.0,10.0,2021.0,2.1151664493859585
8.240229471645026,8.190731481856167,8.248128730681447,8.185417110573782,5.08,14.0,10.0,2021.0,-0.3608407517368453
8.190709304727438,8.157966422912361,8.192027988672677,8.13622555490846,3.36,13.0,10.0,2021.0,-0.5848669314751695
8.157628361490831,8.172302821527401,8.17339216469917,8.132850427629824,-1.56,12.0,10.0,2021.0,-0.4944766659446577
8.173310364069824,8.135912273991,8.194927955734045,8.126053975928334,3.81,11.0,10.0,2021.0,-0.38090909021227715
8.181496653862697,8.177504587827896,8.195915727313563,8.172277408172116,0.42,9.0,10.0,2021.0,-0.7676336858867713
8.177352889224638,8.185046386612546,8.2074972486715,8.17110204101715,-0.74,8.0,10.0,2021.0,-0.38310692549749725
8.184792654165078,8.181840727615363,8.202531760429082,8.152909373273989,0.3,7.0,10.0,2021.0,-0.19080947749030908
8.181835133866935,8.164894372545145,8.196213522801957,8.115389372600983,1.65,6.0,10.0,2021.0,0.04879016416943204
8.165437556383567,8.12661275490736,8.172116441922437,8.121266448126768,3.97,5.0,10.0,2021.0,-0.40965386872961895
8.126488608781298,8.136594339358131,8.142162230478775,8.093529488863082,-1.01,4.0,10.0,2021.0,-0.1901561673625425
8.13661774965281,8.128240008059121,8.156361046852323,8.115709148342292,0.84,3.0,10.0,2021.0,-0.4422483942017324
8.12828131939909,8.104443615881257,8.15131892026478,8.091312087940151,0.4589741219963031,2.0,10.0,2021.0,-0.250835971331118
8.1044405939435,8.006320899894657,8.110523357917769,7.997242729317688,10.28,1.0,10.0,2021.0,0.131028262406404
7.955600450596593,7.939925012768119,7.989051845440559,7.931881062323421,1.57,29.0,9.0,2021.0,-0.3162736093120166
7.939971322010561,7.981405252026615,7.996041099399609,7.934305705912386,-4.07,28.0,9.0,2021.0,-0.10950241482516147
7.9814736014562655,8.026777853421867,8.059548080120972,7.9814736014562655,-4.48,27.0,9.0,2021.0,-0.14467901136944397
8.02731659640063,7.980184428109618,8.043550950444454,7.915756994043553,4.82,26.0,9.0,2021.0,0.28517894223366247
7.980211801839736,7.982276357514494,7.994794187030782,7.941900155095511,-0.21,25.0,9.0,2021.0,-0.024815370124769354
7.9822695282661895,8.056084286562212,8.05781451689895,7.915735096952582,-7.12,24.0,9.0,2021.0,0.5538851132264376
8.056084286562212,8.03197033502975,8.062432791583195,8.01828296319816,2.44,23.0,9.0,2021.0,-0.1725217323158078
8.03196383686061,7.924691025996572,8.03526919607157,7.915924855813429,11.45,22.0,9.0,2021.0,0.17395330712343798
7.923536531755718,7.998570583348022,8.039763658268676,7.885972373275963,-7.21,21.0,9.0,2021.0,0.5822156198526637
7.998352196887115,8.110274026679928,8.114934935855539,7.983317272384863,-10.61,20.0,9.0,2021.0,0.5423242908253617
8.110463283786272,8.142039999946018,8.147771639253746,8.09646722654002,-3.11,19.0,9.0,2021.0,-0.4877603508349946
8.142054551983376,8.131104149051573,8.171740753214245,8.123062604242834,1.1,18.0,9.0,2021.0,-0.5105090072276305
8.131133572931997,8.180298465559014,8.186520107159362,8.117407922439238,-4.78,17.0,9.0,2021.0,-0.29021862010377786
8.180161198160507,8.19208058914305,8.208676919780906,8.157235723026993,-1.18,16.0,9.0,2021.0,-1.6307126227129554
8.191989228660823,8.140420490920684,8.192097199243097,8.120181254372666,5.34,15.0,9.0,2021.0,-0.23538061975996916
8.13998603981657,8.097015380341334,8.13998603981657,8.092823512638299,4.39,14.0,9.0,2021.0,-0.328031956211639
8.09697580152087,8.133930769334217,8.140093941264741,8.045158701368006,-3.63,13.0,9.0,2021.0,0.29266961396282004
8.133963044198703,8.091728416600903,8.151765770339603,8.080816196059752,4.31,12.0,9.0,2021.0,-0.2157087580118939
8.091728416600903,8.073829935179974,8.115332579300185,8.071658930331495,1.87,11.0,9.0,2021.0,-0.310677792246097
8.073175386981859,8.138526769251138,8.164197186161838,8.057149397928994,-6.32,10.0,9.0,2021.0,0.1906203596086497
8.138421619544145,8.160209628430975,8.178722960132351,8.130335879430637,-2.05,9.0,9.0,2021.0,0.08617769624105241
8.159117266561877,8.138666951663732,8.176861115189107,8.077633409537244,2.1,8.0,9.0,2021.0,-0.24758994421913605
8.138307694883277,8.275590310177812,8.280404466717346,8.026594941330215,-12.84,7.0,9.0,2021.0,0.9042181506398859
8.275684529084051,8.281521489524758,8.28606787036037,8.260376510611875,-0.59,6.0,9.0,2021.0,-0.26845477402421297
8.281627807603234,8.26498121760468,8.289343583970261,8.251856914892892,1.69,5.0,9.0,2021.0,-0.3366482521110304
8.26487054076421,8.27854252387427,8.286100630269301,8.25428698012209,-1.3,4.0,9.0,2021.0,-0.39670855883569694
8.27799393431978,8.239025711333042,8.300252860286667,8.220395026704155,3.96,3.0,9.0,2021.0,0.1823215567939546
8.239115515401755,8.249810354956267,8.25163523253151,8.22239787975808,-1.21,2.0,9.0,2021.0,-0.07396952020017432
8.251332621991573,8.140213494137141,8.25320420780711,8.127056008157014,11.72,1.0,9.0,2021.0,0.3920420877760237
8.140531260330949,8.079689278400515,8.151166080545766,8.06819617027318,6.36,31.0,8.0,2021.0,0.41871033485818504
8.078895959590412,8.077891012312088,8.115437196036867,8.053737676399033,0.11,30.0,8.0,2021.0,-0.03399121086736035
8.077807221101118,8.084550084703055,8.096272254977832,8.056842026883777,-0.67,29.0,8.0,2021.0,-0.4404758954479753
8.084531588619601,8.093700559582912,8.096994068863427,8.074723792076014,-0.91,28.0,8.0,2021.0,-0.7631191025890788
8.093639466256729,8.037148923239682,8.095577359687043,8.027270896142088,5.82,27.0,8.0,2021.0,-0.17490115619047122
8.037071345225252,8.079627323026951,8.086293345410825,8.025346326248028,-4.17,26.0,8.0,2021.0,-2.1333487757487464
8.079664496711704,8.062155413060601,8.085619193270102,8.032912122872359,1.73,25.0,8.0,2021.0,-0.07998520932659806
8.062514729606582,8.108502887952378,8.119097859669978,8.055395798717601,-4.41,24.0,8.0,2021.0,-0.011242965946047512
8.107566435652794,8.082837747592988,8.124275040008508,8.080844043326776,2.49,23.0,8.0,2021.0,0.08617769624105241
8.082927293702346,8.078430831764901,8.093138360146192,8.048462351829983,0.46,22.0,8.0,2021.0,-0.29082032495228444
8.078365696601661,8.097158459931883,8.103896496331059,8.070965462025192,-1.83,21.0,8.0,2021.0,-0.26300246807609723
8.096881414934655,8.066154191385525,8.101786832413682,8.064378580886974,3.12,20.0,8.0,2021.0,-0.3020244341676573
8.066151051495579,8.011991722400468,8.066367680776228,7.993633499125487,5.57,19.0,8.0,2021.0,-0.1694487678113225
8.011988407756204,8.010565411030454,8.047032749876097,7.989912929578286,0.08,18.0,8.0,2021.0,-0.2866958922207296
8.011215795975067,8.054417775579891,8.098651962258877,8.004241976848553,-4.23,17.0,8.0,2021.0,0.058268908123975824
8.054411421653482,8.104086964172046,8.111994047936346,8.051458835838694,-4.87,16.0,8.0,2021.0,-0.15188158949433722
8.104362020356273,8.090880269995235,8.107301299543018,8.044093574542893,1.35,15.0,8.0,2021.0,-0.2448652688867269
8.090920090801612,8.108397543211618,8.11024097811506,8.073854861879898,-1.74,14.0,8.0,2021.0,-0.41763890903987305
8.108451721892921,8.020664872351071,8.109083589715166,8.018138023249163,9.16,13.0,8.0,2021.0,-0.22873414962745475
8.020799589879832,8.058381102602281,8.082179801011193,8.000131497051038,-3.79,12.0,8.0,2021.0,-0.03497454091590504
8.059484864200654,8.052251926752872,8.092453516563376,8.04644368407258,0.73,11.0,8.0,2021.0,-0.05116698657524447
8.052204167991917,8.05921615194718,8.080862607740652,8.025464063341236,-0.7,10.0,8.0,2021.0,0.11332868530700327
8.05925409217236,8.010319747488674,8.066157331265613,7.972203912662976,5.01,9.0,8.0,2021.0,0.36464311358790924
8.010382829021577,8.057789187137113,8.067302729479435,7.989445188454297,-4.62,8.0,8.0,2021.0,0.22314355131420976
7.968814529819812,7.947052712714567,7.988414029734098,7.026912542509756,2.2,6.0,8.0,2021.0,0.058268908123975824
7.947045638627654,7.910326454112267,7.952597524440419,7.837360972016918,3.74,5.0,8.0,2021.0,0.5007752879124892
7.910330123453272,7.826642636703558,7.925323803531305,7.808859273927868,8.72,4.0,8.0,2021.0,0.20701416938432612
7.826702479317501,7.866342757395021,7.875282703642002,7.8020007908277265,-3.89,3.0,8.0,2021.0,-1.8423161928452074
7.86635426035224,7.846226201663892,7.887858018146578,7.829435461640729,2.03,2.0,8.0,2021.0,-0.02976872427363256
7.846288795799624,7.8363460542190895,7.899665411654639,7.830131456912195,0.95,1.0,8.0,2021.0,0.1823215567939546
7.836839819943216,7.808355556973642,7.844507244752935,7.792225051866456,2.89,31.0,7.0,2021.0,-0.6790864969116112
7.775246446642679,7.740429591742794,7.78226939416258,7.727160591012582,3.56,29.0,7.0,2021.0,-0.44199943283613813
7.740277370508508,7.740755702097079,7.7593965502318305,7.717008534329694,-0.05,28.0,7.0,2021.0,-0.031552588513106425
7.740760049516776,7.709864481981576,7.093712576364991,7.674580339219293,3.17,27.0,7.0,2021.0,0.22314355131420976
7.709546079908825,7.691538094301409,7.795650651552464,7.6845264391070005,1.81,26.0,7.0,2021.0,0.636576829071551
7.691560927801808,7.681089772144437,7.693950992841842,7.653845891703113,1.76,25.0,7.0,2021.0,-0.23960327235289472
7.674083216250105,7.66105638236183,7.678923124263981,7.652882767881495,1.33,24.0,7.0,2021.0,-0.09749155727913116
7.660872749683172,7.613082974951249,7.663717621548993,7.601037450430402,4.89,23.0,7.0,2021.0,-0.039083922509548105
7.613117550621341,7.598203821491748,7.622301850547973,7.57676856583924,1.51,22.0,7.0,2021.0,0.01980262729617973
7.598143657544975,7.487834540232671,7.615549663588814,7.4722960620518615,11.67,21.0,7.0,2021.0,0.412109650826833
7.487772954397394,7.5055307778465545,7.517716483639554,7.450486463759112,-1.76,20.0,7.0,2021.0,0.1823215567939546
7.5055307778465545,7.54508843572241,7.557551227528915,7.499528431716616,-3.93,19.0,7.0,2021.0,-0.21967457517546501
7.545611712291296,7.548561247859892,7.595005104275998,7.539877757704308,0.4589741219963031,18.0,7.0,2021.0,-0.18660672502686484
7.5380691503705135,7.558626283211786,7.58080688934232,7.524248171352458,-2.03,16.0,7.0,2021.0,-0.4786488920707693
7.558626283211786,7.598263981819039,7.620170630316325,7.541582299045909,-3.88,15.0,7.0,2021.0,-0.43841194325694544
7.598218861912881,7.570690644133843,7.609857245499889,7.5328644891347984,2.78,14.0,7.0,2021.0,0.04879016416943204
7.570814317224797,7.618295322942979,7.6219836808531545,7.560403329562129,-4.64,13.0,7.0,2021.0,-0.33149464540843415
7.618295322942979,7.668299391528134,7.681375843691959,7.605223112065418,-4.87,12.0,7.0,2021.0,-0.6160009713832916
7.668257323560314,7.654869675812025,7.684020433732547,7.640901715705935,1.34,11.0,7.0,2021.0,-0.32180433813818
7.65497389132981,7.671430818231619,7.692250254001358,7.639368079992302,-1.62,10.0,7.0,2021.0,-0.07330214307504984
7.671309663722194,7.659194952293599,7.689654820139873,7.633413211170265,1.21,9.0,7.0,2021.0,0.35065687161316933
7.659275135866857,7.747687508157416,7.750386553489389,7.647747876773587,-8.48,8.0,7.0,2021.0,0.598836501088704
7.747842922401444,7.750502802270523,7.784340059994234,7.739111022134295,-0.26,7.0,7.0,2021.0,0.27763173659827955
7.750494191713118,7.694506639501307,7.761093431448043,7.693572794383391,5.76,6.0,7.0,2021.0,0.5766133643039938
7.69446565972027,7.750442526811657,7.750442526811657,7.679293033963994,-5.47,5.0,7.0,2021.0,-0.19485983349205993
7.750709433408848,7.707377354049088,7.7774574214417,7.706590421583489,4.43,4.0,7.0,2021.0,0.3293037471426003
7.707377354049088,7.675327881303345,7.712877550582144,7.657188270552674,3.25,3.0,7.0,2021.0,0.2468600779315258
7.675443909159443,7.653770014131538,7.6772614676408315,7.610729020359818,2.17,2.0,7.0,2021.0,0.3293037471426003
7.654021336539202,7.729515527010059,7.729572680795523,7.638949407178985,-7.24,1.0,7.0,2021.0,0.5364933705145685
7.729225311236993,7.67708542027437,7.732610315533849,7.6452111684029616,5.33,30.0,6.0,2021.0,0.6418538861723947
7.677266100047761,7.641794851584374,7.715061157436174,7.638280129179748,3.63,29.0,6.0,2021.0,-0.1075183977672037
7.641607647240686,7.591478190294241,7.6698873309970335,7.582173156027794,5.21,28.0,6.0,2021.0,0.7839015438284094
7.590791515791353,7.512300727699211,7.591205596563219,7.5003028151525335,8.15,27.0,6.0,2021.0,0.6259384308664954
7.512409986270654,7.5013748990766995,7.5231571109172295,7.449684142799334,1.11,26.0,6.0,2021.0,0.688134638736401
7.501396991810953,7.595774333149452,7.60959953014507,7.491907569762463,-8.98,25.0,6.0,2021.0,0.5007752879124892
7.595457663506125,7.585159181926123,7.617739910731751,7.5426057510316795,1.05,24.0,6.0,2021.0,0.494696241836107
7.58497122871068,7.537579199675314,7.622223541245766,7.508551397227876,4.89,23.0,6.0,2021.0,0.5709795465857378
7.537248880061448,7.544834627272398,7.598058419090347,7.442633310451076,-0.77,22.0,6.0,2021.0,1.0438040521731147
7.715952876104537,7.680775922125246,7.730539403636693,7.62316773829595,3.55,20.0,6.0,2021.0,0.35065687161316933
7.68105746860189,7.709546079908825,7.7304823050779765,7.679778332882982,-2.81,19.0,6.0,2021.0,0.0769610411361284
7.709546079908825,7.771530917744991,7.773434589203838,7.66984066286809,-5.99,18.0,6.0,2021.0,-0.2500138458336069
7.77132854492297,7.769708086282517,7.807554774847231,7.744604455787648,0.18,17.0,6.0,2021.0,0.058268908123975824
7.769496895716037,7.8416304936132954,7.844679665302757,7.76354838097604,-6.94,16.0,6.0,2021.0,0.3148107398400336
7.841426098327825,7.856094914104862,7.877738425053066,7.828989770314384,-1.46,15.0,6.0,2021.0,0.6678293725756554
7.85611815685603,7.8274362574702785,7.8659208908980025,7.81100534984794,2.92,14.0,6.0,2021.0,0.5822156198526637
7.827348551460766,7.770088116942897,7.843024769454074,7.745850928604541,5.9,13.0,6.0,2021.0,0.4824261492442928
